Header_Length,Protocol Type,Time_To_Live,Rate,syn_flag_number,rst_flag_number,ack_flag_number,ack_count,syn_count,rst_count,Telnet,TCP,UDP,DHCP,ARP,IPv,LLC,Tot sum,Min,Max,AVG,Tot size,IAT,Label
17.6,6,62.2,50.49770465,0.7,0.1,0.1,1,7,1,0.0,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.022457981,1
20.0,6,64.0,6139.203747,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000183702,1
20.0,6,64.0,42.90281896,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.02572031,1
6.8,17,43.4,2.67116065,0.0,0.1,0.1,1,0,1,0.0,0.1,0.6,0.6,0.3,0.7,0.7,2232,42,342,223.2,223.2,0.379405379,1
20.0,6,64.0,40.31996001,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.027394009,1
33.6,6,57.8,249.8617341,0.2,0.0,0.9,9,2,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,682,66,74,68.2,68.2,0.004092908,1
20.0,6,64.0,386.817792,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.002744889,1
20.0,6,64.0,44.84769036,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.024815893,1
20.0,6,64.0,30.19961695,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.035875106,1
20.0,6,64.0,36.38971479,1.0,0.0,0.0,0,10,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.03229599,1
20.0,6,64.0,5984.168926,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.0001899,1
17.6,6,64.0,46.4709871,0.8,0.0,0.0,0,8,0,0.0,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.021664906,1
20.0,6,64.0,46.07575914,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.023720503,1
20.0,6,64.0,5949.367376,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000185895,1
23.2,6,62.4,42.66866329,0.9,0.0,0.2,2,9,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,572,54,74,57.2,57.2,0.027257895,1
12.0,6,56.5,67.78289713,0.6,0.0,0.0,0,6,0,0.6,0.6,0.0,0.0,0.0,1.0,1.0,668,54,86,66.8,66.8,0.015919185,1
20.0,6,62.2,21.91089484,0.9,0.1,0.1,1,9,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.04798739,1
21.2,6,64.0,56.23884087,0.7,0.0,0.2,2,7,0,0.0,0.9,0.1,0.1,0.0,1.0,1.0,852,54,342,85.2,85.2,0.018452001,1
15.2,6,81.7,85.4539898,0.5,0.1,0.1,1,5,1,0.6,0.6,0.4,0.4,0.0,1.0,1.0,1692,54,342,169.2,169.2,0.013659406,1
20.4,6,67.6,14.34992111,0.5,0.0,0.2,2,5,0,0.5,0.6,0.4,0.3,0.0,1.0,1.0,1547,54,342,154.7,154.7,0.072034001,1
20.0,6,64.0,20.73552895,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.068949795,1
33.6,6,64.0,35.64745068,0.8,0.0,0.0,0,8,0,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1276,74,342,127.6,127.6,0.030651808,1
22.0,6,96.1,28.06213365,0.1,0.0,0.6,6,1,0,0.1,0.7,0.1,0.1,0.0,1.0,1.0,948,54,342,94.8,94.8,0.043583107,1
16.0,6,61.2,48.6672476,0.8,0.0,0.0,0,8,0,0.7,0.8,0.0,0.0,0.0,1.0,1.0,604,54,86,60.4,60.4,0.023296499,1
20.0,6,64.0,6389.859842,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000177693,1
20.0,6,64.0,9283.54139,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000125408,1
20.0,6,64.0,4904.471469,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000240111,1
20.0,6,62.2,46.62591364,0.8,0.2,0.1,1,8,2,0.2,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.021497893,1
17.6,6,64.0,47.41651838,0.8,0.0,0.0,0,8,0,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.023659897,1
17.2,6,55.6,43.24791613,0.8,0.0,0.1,1,8,0,0.1,0.8,0.1,0.1,0.1,0.9,0.9,820,42,342,82.0,82.0,0.025852108,1
12.4,17,62.8,3.317183076,0.1,0.1,0.1,1,1,1,0.0,0.2,0.8,0.8,0.0,1.0,1.0,2864,54,342,286.4,286.4,0.301539183,1
18.0,6,60.6,5133.787026,0.8,0.1,0.1,1,8,1,0.9,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.000209689,1
16.0,6,60.5,53.95373487,0.8,0.0,0.0,0,8,0,0.0,0.8,0.0,0.0,0.0,1.0,1.0,604,54,86,60.4,60.4,0.021156096,1
20.0,6,64.0,5005.136038,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000215507,1
20.0,6,64.0,4158.128284,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000258398,1
20.0,6,64.0,28.67927625,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.0409127,1
16.4,6,64.0,55.11402415,0.7,0.0,0.0,0,7,0,0.6,0.7,0.3,0.3,0.0,1.0,1.0,1404,54,342,140.4,140.4,0.022243905,1
8.0,17,64.0,3.004683858,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.332813716,1
12.0,6,60.7,42.2718729,0.4,0.2,0.2,2,4,2,0.2,0.6,0.0,0.0,0.0,1.0,1.0,636,54,86,63.6,63.6,0.02486279,1
18.0,6,81.1,5299.183828,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.000209999,1
20.0,6,64.0,23.36202782,1.0,0.0,0.0,0,10,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.047376204,1
14.0,6,79.3,66.74544838,0.7,0.0,0.0,0,7,0,0.3,0.7,0.0,0.0,0.0,1.0,1.0,604,54,86,60.4,60.4,0.015709209,1
20.0,6,64.0,4273.361182,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000261211,1
18.8,6,64.0,29.41911627,0.9,0.0,0.0,0,9,0,0.8,0.9,0.1,0.1,0.0,1.0,1.0,828,54,342,82.8,82.8,0.037039208,1
20.0,6,64.0,85.0725011,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.019274282,1
20.0,6,64.0,5920.8131,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000192595,1
20.0,6,64.0,4088.414075,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000270605,1
22.4,6,61.7,4735.046286,0.8,0.0,0.2,2,8,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,576,54,78,57.6,57.6,0.000235081,1
8.0,17,64.0,1.972373721,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.595712996,1
20.0,6,64.0,44.12362978,1.0,0.0,0.0,0,7,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,378,54,54,54.0,54.0,0.026346718,1
20.0,6,64.0,5128.137914,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000218201,1
20.0,6,64.0,286.737081,1.0,0.0,0.0,0,10,0,0.7,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.004098105,1
20.0,6,64.0,1238.061279,1.0,0.0,0.0,0,10,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000808716,1
20.0,6,64.0,4086.820618,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000271392,1
20.0,6,64.0,25.4423827,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.041903901,1
8.0,17,64.0,3.291383658,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.304046988,1
20.0,6,64.0,38.127922,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.028743792,1
18.8,6,62.5,44.99437879,0.8,0.1,0.1,1,8,1,0.9,0.9,0.1,0.1,0.0,1.0,1.0,828,54,342,82.8,82.8,0.023756695,1
14.0,6,64.0,36.39145132,0.5,0.0,0.0,0,5,0,0.4,0.5,0.5,0.5,0.0,1.0,1.0,1980,54,342,198.0,198.0,0.033680296,1
20.0,6,64.0,35.70598922,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.030847597,1
18.8,6,64.0,57.82447394,0.9,0.0,0.0,0,9,0,0.8,0.9,0.1,0.1,0.0,1.0,1.0,828,54,342,82.8,82.8,0.019359517,1
15.6,6,57.9,91.26424677,0.4,0.3,0.3,3,4,3,0.4,0.7,0.2,0.2,0.0,1.0,1.0,1132,54,342,113.2,113.2,0.011245012,1
18.8,6,64.0,570.8089276,0.9,0.0,0.0,0,9,0,0.9,0.9,0.1,0.1,0.0,1.0,1.0,828,54,342,82.8,82.8,0.002305198,1
20.0,6,64.0,268.4921615,1.0,0.0,0.0,0,10,0,0.8,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.0039397,1
20.0,6,64.0,874.0500552,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.001206303,1
20.0,6,64.0,517.8089159,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.002218914,1
20.0,6,64.0,5230.457663,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000208902,1
20.0,6,64.0,4766.254545,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000235605,1
20.0,6,64.0,6506.832144,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000175691,1
20.0,6,62.8,43.20959979,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.026118112,1
20.0,6,64.0,32.38479677,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.035825491,1
18.0,6,62.4,28.40095394,0.9,0.0,0.0,0,9,0,0.8,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.039928794,1
20.0,6,64.0,4868.60592,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000222087,1
14.8,6,60.4,25.63247865,0.7,0.0,0.0,0,7,0,0.6,0.7,0.1,0.1,0.0,1.0,1.0,876,54,342,87.6,87.6,0.043899512,1
14.0,6,72.7,85.22375201,0.4,0.3,0.3,3,4,3,0.6,0.7,0.0,0.0,0.0,1.0,1.0,604,54,86,60.4,60.4,0.011923504,1
20.0,6,64.0,4091.604721,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000272703,1
7.2,17,57.6,2.771202357,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.461276579,1
20.0,6,64.0,5985.022831,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000218701,1
20.0,6,64.0,4885.619103,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000232792,1
16.8,6,57.6,15.90604208,0.8,0.0,0.0,0,8,0,0.8,0.8,0.1,0.1,0.1,0.9,0.9,816,42,342,81.6,81.6,0.065871096,1
9.6,17,55.7,4.09204622,0.1,0.0,0.1,1,1,0,0.1,0.1,0.8,0.8,0.1,0.9,0.9,2844,42,342,284.4,284.4,0.440793014,1
18.0,6,62.5,42.93690043,0.9,0.0,0.0,0,9,0,0.0,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.026322699,1
20.8,6,81.3,612.7096633,0.9,0.1,0.1,1,9,1,0.9,1.0,0.0,0.0,0.0,1.0,1.0,548,54,62,54.8,54.8,0.001851106,1
8.0,17,64.0,2.487918691,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402029586,1
18.0,6,98.7,40.6175276,0.8,0.1,0.1,1,8,1,0.8,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.029607296,1
18.8,6,60.5,35.34769106,0.7,0.2,0.2,2,7,2,0.0,0.9,0.1,0.1,0.0,1.0,1.0,828,54,342,82.8,82.8,0.03037951,1
20.0,6,64.0,37.38262182,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.030302501,1
20.0,6,64.0,4690.565869,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000226998,1
16.4,6,64.0,66.58756328,0.7,0.0,0.0,0,7,0,0.7,0.7,0.3,0.3,0.0,1.0,1.0,1404,54,342,140.4,140.4,0.0174505,1
20.8,6,68.9,5405.030928,1.0,0.0,0.1,1,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,548,54,62,54.8,54.8,0.000253296,1
16.0,6,94.7,80.18352553,0.5,0.3,0.3,3,5,3,0.5,0.8,0.0,0.0,0.0,1.0,1.0,628,54,110,62.8,62.8,0.015502405,1
20.0,6,64.0,4314.239868,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000257611,1
18.0,6,61.2,51.88202827,0.8,0.1,0.1,1,8,1,0.2,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.022009301,1
18.0,6,61.8,39.89578766,0.8,0.1,0.1,1,8,1,0.9,0.9,0.0,0.0,0.0,1.0,1.0,660,54,174,66.0,66.0,0.025135016,1
20.0,6,81.9,308.3752288,0.9,0.1,0.1,1,9,1,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.003651714,1
20.0,6,64.0,41.9970482,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.026441813,1
18.0,6,81.7,40.65654495,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,668,54,182,66.8,66.8,0.027182484,1
20.0,6,64.0,1609.788524,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000640297,1
18.4,6,71.6,90.27385821,0.5,0.4,0.5,5,5,4,0.8,0.9,0.0,0.0,0.0,1.0,1.0,576,54,86,57.6,57.6,0.01188879,1
8.0,17,64.0,3.314993648,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402060795,1
20.0,6,64.0,41.44356219,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.026649904,1
12.8,17,64.0,6.14516362,0.4,0.0,0.0,0,4,0,0.4,0.4,0.6,0.6,0.0,1.0,1.0,2268,54,342,226.8,226.8,0.162729597,1
20.0,6,64.0,36.54848379,1.0,0.0,0.0,0,10,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.03053782,1
8.0,17,64.0,1.423091918,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.803042006,1
17.6,6,59.6,59.09676147,0.6,0.2,0.2,2,6,2,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.017268014,1
16.8,6,86.2,42.97398592,0.7,0.1,0.1,1,7,1,0.7,0.8,0.1,0.1,0.0,1.0,1.0,860,54,342,86.0,86.0,0.028030682,1
16.4,6,64.0,55.7587843,0.7,0.0,0.0,0,7,0,0.0,0.7,0.3,0.3,0.0,1.0,1.0,1404,54,342,140.4,140.4,0.020583606,1
8.0,17,64.0,3.312524019,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.399111605,1
6.0,1,68.1,286.8606289,0.1,0.2,0.2,2,1,2,0.3,0.3,0.0,0.0,0.0,1.0,1.0,716,54,102,71.6,71.6,0.00357821,1
33.6,6,64.0,41.7400581,0.8,0.0,0.0,0,8,0,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1276,74,342,127.6,127.6,0.023970509,1
8.0,17,64.0,2.019814806,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.495105696,1
23.2,6,71.1,69.4323481,0.8,0.0,0.3,3,8,0,0.8,0.9,0.0,0.0,0.0,1.0,1.0,624,54,86,62.4,62.4,0.017052794,1
18.0,6,81.4,6071.661841,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.000182414,1
17.2,6,67.3,1805.399449,0.7,0.0,0.1,1,7,0,0.8,0.8,0.0,0.0,0.0,1.0,1.0,600,54,86,60.0,60.0,0.000574398,1
20.0,6,64.0,5104.422539,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000217104,1
18.0,6,57.6,30.89940666,0.9,0.0,0.0,0,9,0,0.8,0.9,0.0,0.0,0.1,0.9,0.9,528,42,54,52.8,52.8,0.036835098,1
20.0,6,67.8,5411.306928,0.9,0.0,0.1,1,9,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,709,54,223,70.9,70.9,0.000203085,1
16.4,6,63.1,167.0784503,0.3,0.4,0.4,4,3,4,0.6,0.7,0.0,0.0,0.0,1.0,1.0,628,54,86,62.8,62.8,0.009044409,1
20.0,6,64.0,245.4704216,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.004193616,1
20.0,6,64.0,4906.766495,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000226998,1
20.0,6,64.0,145.0849381,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.007849193,1
17.6,6,64.0,36.74929841,0.8,0.0,0.0,0,8,0,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.027707696,1
8.0,17,64.0,1.991538711,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502202201,1
40.0,6,64.0,124.5114157,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,740,74,74,74.0,74.0,0.008043098,1
18.0,6,62.7,4036.866218,0.9,0.0,0.0,0,9,0,0.8,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.000266004,1
12.0,17,75.7,3.316741864,0.2,0.1,0.3,3,2,1,0.0,0.3,0.6,0.6,0.0,1.0,1.0,2296,58,342,229.6,229.6,0.3867944,1
7.2,17,57.6,2.564447714,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.490325189,1
18.0,6,81.6,5350.56002,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,596,54,110,59.6,59.6,0.000212598,1
15.6,6,80.2,20.02074484,0.6,0.0,0.0,0,6,0,0.3,0.6,0.2,0.2,0.0,1.0,1.0,1184,54,342,118.4,118.4,0.05077889,1
17.6,6,64.0,14.3430854,0.8,0.0,0.0,0,8,0,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.070764804,1
20.4,6,62.2,41.42829345,1.0,0.0,0.1,1,10,0,0.1,1.0,0.0,0.0,0.0,1.0,1.0,544,54,58,54.4,54.4,0.026262498,1
20.0,6,64.0,3861.091779,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000282693,1
20.0,6,64.0,32.87646666,1.0,0.0,0.0,0,10,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.034294891,1
18.0,6,61.0,5189.043672,0.8,0.1,0.1,1,8,1,0.9,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.000202799,1
14.0,6,64.0,44.48500198,0.6,0.0,0.1,1,6,0,0.6,0.6,0.0,0.0,0.0,1.0,1.0,688,54,86,68.8,68.8,0.023834801,1
16.8,6,62.4,49.67512172,0.8,0.0,0.0,0,8,0,0.7,0.8,0.1,0.1,0.0,1.0,1.0,844,54,342,84.4,84.4,0.022832704,1
20.0,6,64.0,43.25652436,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.025666094,1
20.0,6,64.0,5379.381814,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000205183,1
23.6,6,101.1,74.74852171,0.1,0.3,0.8,8,1,3,0.4,0.9,0.1,0.1,0.0,1.0,1.0,876,54,342,87.6,87.6,0.014014196,1
30.0,6,79.7,62.75929351,0.7,0.1,0.2,2,7,1,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1240,54,342,124.0,124.0,0.015957308,1
16.0,6,77.6,57.54505929,0.7,0.1,0.1,1,7,1,0.6,0.8,0.0,0.0,0.0,1.0,1.0,588,54,86,58.8,58.8,0.0182374,1
18.0,6,81.0,44.44799569,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.0250494,1
8.0,17,64.0,1.992515639,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.501878619,1
16.8,6,81.5,41.93452729,0.8,0.0,0.0,0,8,0,0.8,0.8,0.1,0.1,0.0,1.0,1.0,884,54,342,88.4,88.4,0.025150013,1
20.0,6,62.5,1229.856908,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000841498,1
7.2,17,57.6,2.493450263,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.501417708,1
20.0,6,64.0,38.25732893,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.028724384,1
20.0,6,67.9,45.34137614,0.8,0.2,0.2,2,8,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.024923611,1
9.2,17,62.2,2.165098306,0.0,0.1,0.1,1,0,1,0.0,0.1,0.9,0.9,0.0,1.0,1.0,3132,54,342,313.2,313.2,0.461872792,1
15.6,6,68.5,27.7500349,0.7,0.0,0.0,0,7,0,0.6,0.7,0.2,0.1,0.0,1.0,1.0,1034,54,342,103.4,103.4,0.038090491,1
20.0,6,64.0,5704.207806,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000199008,1
20.8,6,79.3,6959.19031,0.8,0.2,0.2,2,8,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,548,54,62,54.8,54.8,0.000166392,1
20.0,6,62.0,32.58455911,0.9,0.1,0.1,1,9,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.034793591,1
20.0,6,81.3,87.19006014,0.9,0.1,0.1,1,9,1,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.014222193,1
20.0,6,62.4,46.17228257,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.0243222,1
8.0,17,64.0,3.313986292,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402161503,1
18.0,6,62.3,43.89142421,0.9,0.0,0.0,0,9,0,0.8,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.028120303,1
21.2,6,61.1,6528.099611,0.8,0.1,0.2,2,8,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,552,54,66,55.2,55.2,0.000170183,1
20.0,6,64.0,35.6896738,1.0,0.0,0.0,0,10,0,0.1,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.030614901,1
20.0,6,64.0,4980.17573,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000234604,1
20.0,6,68.3,37.65358163,0.9,0.1,0.0,0,9,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.029469013,1
7.2,17,73.7,17.22617137,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.3,0.1,0.9,0.9,1737,42,342,173.7,173.7,0.058196497,1
20.0,6,64.0,3765.084381,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000323892,1
16.0,6,61.7,38.38491218,0.8,0.0,0.0,0,8,0,0.0,0.8,0.0,0.0,0.0,1.0,1.0,604,54,86,60.4,60.4,0.029028797,1
